text,label
السر في النصبة متاع اللعب,negative
السعادة لا تأتي من فراغ ولا تولد من العدم هناك قيمة ايمانية عميقة هي الاكتفاء بما كتبه الله لك,positive
السعاده تتطلب العز كل العز في كنف العزيز رب العزة سبحانة وتعالي,positive
السعودية تابعة ترامب ونتنياهو عاد الواحد يحج في داروا خير ولا يعانون انسان بسيط توا بكتبلك ألف حجة و من غير ما ا يدفع فلوسو لامريكا,negative
السعودية تسجل اقل من تونس وباقي حاطينها حمراء يا اغبياء يا فساد,negative
السعودية هي الاكرم والاجود بقيادتها وشعبها العظيم,positive
السعوديين خرفان ايفانكا هي جميله ولا احد يقدر ينكر هالشي,positive
السفر وحيدا هروب من الانتظار,negative
السكوت يعني إحتياج يعني ألم يعني وجع كاذب من قال أن السكوت علامة الرضا,negative
السلام على عزيزة الزهراء أم البنين مأجورين صباحكم رحمة من رب العالمين ببركة الصلاة على محمد وآله الطاهرين,negative
السلام عليكم أشياء يفعلها الناس عند الغضب,negative
السلام عليكم احلى برنامج​ ههه و ماشاء الله على السي علاء و كل ما تقدمونه و شعب تونس من اطيب خلق الله تحياتي من المغرب,positive
السلام عليكم اغبياء اطلقوا الغاز بلا اقنعة,negative
السلام عليكم السخانه كيفك والله سخانة بس الاخبار الحر الحر الجديد كتمة م طبيعية والله,negative
السلام عليكم تحية لك من طرابلس ليبيا أن شاء الله تكون رائيس لتونس يا سيد الصافي سعيد جمهورك في طرابلس يدع لك,positive
السلام عليكم تحيتي الى جميع العاملين في برنامج صفي قلبك و المقدم الناجح الأخ جعفر القاسمي اللهم احفظ تونس و أهلها من العراق,positive
السلام عليكم صباح الخيرات لك وللجميع الصغير والكبير والرضيع,positive
السلام عليكم في حدا من الاخوان او الاخوات بيعرف موقع تحميل كتب جيفري لانج او ينزلنا واحد من كتبه لانه قراءة التلخيص مش مثل قراءة الكتاب الكامل للكاتب لكم جزيل الشكر,positive
السلام عليكم واجمل برنامج في الحوار التونسي,positive
السلام عليكم ورحمة الله اول تغريدة من تونس الخضراء,positive
السلام عليكم ورحمة الله تعالى وبركاته تبادل الاشتراك بالقناة مرحبا,positive
السلام عليكم ورحمة الله وبركاته اصبحنا وأصبح الملك لله الواحد القهار,positive
السلام عليكم ورحمة الله وبركاته الله يجزيكم بخير يارب,positive
السلام عليكم ورحمة الله وبركاته تحية طيبة  مبروك مبروك مبروك عليكم هذا الرجل الذي هو رمز التغيير القادم في العالم العربي و الإسلامي في القريب العاجل وعلم عند الله ونظن فيه خير إن شاء الله و الله يوفقه يارب العالمين تحياتي وشكرا,positive
السلام عليكم ورحمة الله وبركاته ماشاء الله عليكي لكن لو لبستي الحجاب والملابس المحتشمة سوف تكون أحسن,positive
السلام عليكم ورحمة الله وبركاته مساء الخير احبتي الكرام,positive
السلام عليكم ياجوهر بن مبارك انت لا عندك لا دين لا ملا انت واحد ثرثار كل من ثرثار كذاب ولحاس,negative
السلام,positive
السلام ياناس وعلاش الكلام الزايد إلي ايحب ايعاون بسم الله,positive
السلسلة فضيحة و صفر ضمار و فاها ستين ألف عيب,negative
السلط ۃ هيا مسوولي ۃ وذل ومهان ۃ في الاخر ۃ وربي يوفق تونس في خطو ۃ جديد ۃ لتجسيد الديمقراطي ۃ ودول ۃ الحق والقانون,negative
السماح دنيا واخرة ربي يرحمنا ان شاء الله,positive
السنة ألفين و عشرين يوم خمسة و عشرين شهر مارس مازلنا في عهد الكرونا نحن لها,positive
السهل الممتنع فكره رائعه ولغة جميله وربط جميل بين واقع ملموس واسطوره اغريقيه تطور كبير وتقدم ملموس لأحمد الملواني عن روايته الروحاني يبشر بمولد كاتب روائي متميز,positive
السهيلي كريم شعيب طيحو قيمة الفن كامل النذالة ولانحطاط,negative
السواحلية راسيست مع توناسا كيفهم خلى مع إفريقي جهويات و عنصرية و تكبر هذا الساحلي,negative
السيارة بحاجة الى وقود الحليب ابيض الارض كروية السكر حلو الملح مالح يالله اعمل حاجة ولا بلع فمك تونس بحاجة لكل شيء على خاطر ما بقا فيها شيء النهضة و الطرطوري و البجبوج و توا انت نكتوها ما خليتو فيها شيء,negative
السياسة تتطلب الكذب و الصحافة تتطلب الفضائح والإيمان يتطلب العقيدة انت سمير بلاصدق ولا ايمان ولا عقيدة ولا انسانية انت بوق الشيطان تاكل بقلمك ومكتبتك وقلة حيائك هل صنعت نجارة او حدادة او فلاحة او طب او علم او اى شيئ فيه عرق للاسف انت لا تتقن شيئ الا قلة الحياء والاناقة في اللباس لعيون الاناث هه جيعان طاح فى البرغل,negative
السياسة في أحقر تجلياتها,negative
السياسة كلها نفاق وضحك على ذقون الشعب,negative
السياسيين المنافقين يحبوا التنبير ولهذا هبة شعبية الى مجلس الخراب وخرجوهم ان كنتم تبحثون على حياة افظل,negative
السياسيين كلكم كيف بعضكم وين مصالكم وين انتم الكلكم تبيعوا في الكلام بخول الله سيحاسبكم الشعب التونسي الكل الشكارة والبحارة مكذبش إلي قال برشوك النهضة,negative
السياسيين لا دين لا ملة,negative
السي جعفر قتلني بالضحك ختكم دزيرية,negative
السيد إلي قال تونس يزرعوها بطيخ ودلاع موش غالط خاطر بلاد خر طر تي اكبر سراق هيا الكنام و بعد تجي sonede والستاق يسرقوك ويطبق اعليك القنون ولا تاخو لا صرف لا عدل الفساد الفادح في تونس,negative
السيد احمد صافي سعيد الخيار الأنسب لتونس أنا ما قيدتش في الإنتخبات وكنت قد ضلمت بلادي و ضلمت نفسي بإتخاذ قرار كيف هذا و لو وتات فرصة اخرى نمشي نقيد و نختار السيد احمد صافي سعيد لي ما سمعته منه في هذي المناضرة تحسو راجل صادق ويسعى للسلطة لتغير تونس نحولافضل وليس لتغير نفسه,positive
السيد الطيب جعبة متاع التعليم في طونس,negative
السيدة الفاضلة محرزية انت فخر لنا و إن شاء الله كل سيدات البلدان الشرقية الاسلاميه يكونوا يخمموا كيفك و عندهم الطموح إلي عندك و تونس مهما يصير تبقى ديما لباس هداه فيها مرا كيفك,positive
السيدة مايا تعمل مزية تنقص راو كل ضيف جاي تكرهو في روحو بالحاجات الفارغة والي ما عندها لا ساس ولا راس و راو بسبب وجودك كرهنا الفرجة في كلام الناس,negative
السيدة منى نورالدين فنانة قديرة تستحق كل الاحترام و التقدير,positive
السيد سخن من صباح وهو يحضن فيها هه حتى هيا عندها ترمة تقتل,negative
السيد سمير لا أعتقد أنك داءما تعبر عن وجهة النظر الغائبة ولا احيانا لانه عندما يتعلق الأمر بضيف من المستغربين وأنصار العراء و الرقص لا نراك تستميت وتعبر عن وجهة النظر المحافظة طبعا أنك معذور لان هذي القناة خطها التحريري معروف وهو الدفع بالبلاد إلى هاوية الفساد,negative
السيد في قضية حساسة كما هذي وهو قالوا نوجه رسالة لوزير الفلاحة باينة بلي معلابالوش بيه مره,positive
السيد لعماري أنا كرهتو لا أخلاق ولا مبادء يتشدق بالثقافة وهوا الهم منو ما فماش إلي ما يدافعش عالقيم والمبادئ لا قيمة له,negative
السيد لي يحكي على الاكوانين يشم أما كلامو لكل صحيح و ضاهر باندي مش مجرم و راجل أما نقص مالمسخة,negative
السيد محمد بوغلاب ليس صحفيا بل مفكر,negative
السيد مرمدت العون وسبتلو حتي امو و هيا تهدد وتشتم بلغة سوقية ومستوى حديثها مع العون كان مهين للغاية وكلامها بذيء جدا,negative
السيد هذا إن شاء الله في عمر الأربعين باش يولى اسم كبير في البلاد قلبو حي وباش يولى حاجة كبيرة ربي يوفقك وخي,positive
السيد هذا ارخص و انذل و اذل منو ما ريتش و الله على الفلوس و على الكرسي يتحالف حتى معا اسرءيل و كان لازم الأمر ابيع ت توا نعلت الله عليك يا رخيص,negative
السيد هذا الطحين بيدو لعنة الله عليك وعلي امثالك,negative
السيد هذا حاسب روحو ملك هابط من السماء مره لي فاتت مرتو قال تكذب زادا جى السيد هذا وقال عليه كذاب يسمي ناس كامل كذابه وهو الصادق الامين,negative
السيد هذا على راسو ريشه تماو يمتثل للقانون و بعد يولي ينوح,negative
السيد هذا فرحان بشبابو و مازاال ما حسش بالحشوة في يدو سبعة سنين أخرين يا تلقاه يرجع في مرتو في عندي ما نقلك يا روشرشي ع النفقة هه,negative
السيد هذا من اولوا فيه الريحه,negative
السيد هذا ووراه معضم الاستاذة و من وراهم الموضفين العموميين عامة او مايسمى بالمسمار في حيط عجبهم النوم و الشهرية ماشية مانقصش منها فلس لا غير قصولهم حتى ربع الشهرية كيما اكثر عامل محظوظ في الخاص توا الكورونا يخرجو ياكلوها بسنيهم ناس ماتشبعش من الخبزة الباردة و الفلوس الحرام,negative
السيد هذا يحشلها و هيا ميتة هيا ميتة و هو يحشلها حشلها حشلها بابا,negative
السيده عبير موسي هيا الحل عبير موسي رئيسه تونس,positive
السيد واصل للثالثة و يحب لحاكم يدبرلو خدمة اخدم لمرما شتموتو على اللقمة الساهلة,positive
السيد ياسين اشكرك على ادبك واحترامك وانسانيتك وخاصة اخلاقك العالية فعلا انت سياسي محترم فاعمل بالمثل الذي يقول القافلة تسير و الكلاب تنبح أما ها الجاهل الذي اراه لاول مرة لو منك كنت ضربته ضربة على فمة طيحتهولوا أما سمير خرية فهو اكبر جاهل وسارق وفار حبس,negative
السيد يحكي على السيادة و اقامة حدود لصلاحيات السفير و لاخر يقلو بالسهولة هذي عقول استعمارية ما غلبو علينا و ما هلاو تونس لتالي كان امثالكم الانبطاحين الحيطيست,negative
السيد يغنيلها اغنية رمنسية وهو المنشط قاعد يتبهلل,positive
السيسي انا لا اعتبر نفسي رئيسآ ولا احنا معتبرينك اقسم بالله,positive
السي فهمي الرياحي هادا صوته من كوكب آخر عشقت فيه,positive
الشئ المحزن والمؤسف جدا إني مش عارفه انام,negative
الشاب الثاني لي تكلم قمة في الاخلاق,positive
الشابه السمراء الزين و العين تهبل ماشاء الله bravo شيبة,positive
الشابي لاعب محترف احترف في الجمعيات الكل في الاقسام السفلى,negative
الشارع التونسي فيه المستويات الكل فيه الراجل إلي مايحبش الحرام و فمة إلي يحب يلعب ببنات الناس و فمة الطفلة العفيفة إلي مستحيل تبيع روحها و فمة إلي تبيع روحها بلاش و زعم و زعم حب أما باش طريقة هذي نعالجو المجتمع و سامي التافه يحب يبيع المنتوج متاعو مش الغاية متاعو يصلح المجتمع,negative
الشباب الكل حرق واناهي دبلماسية تحكي علاها,negative
الشباب اليوم معادش يحب يخدم يحب يسكر ويحربش ويبراكي الخدمة موجودة تحب تتعلم صنعة وتجيب نهارك تنجم تمشي لمدينة اخري وك انت تحرك لازم ربي يبارك أما اغلب الشباب اليوم يعيش على اوهام الحرقة ويحب اللقمة الباردة,negative
الشباب يبكون على أحمد التميمي كيلو,negative
الشبيبة الكل ان شاء الله عيدكم مبروك احلى ماتينال,positive
الشحص هذا بالذات لا كرامة له,negative
الشخص الخطأ في المكان الخطأ تدخولاتو ماسطة و ميولاتو باينة بالله نحيوه راهو يشوه في البرنامج و يلزنا باش نبدلو باش مانسمعوهش,negative
الشخص هدا ميبون,negative
الشخص هذا تنطبق عليه صفة أبله,negative
الشدائد مهما بلغت لا تدوم فرحمة الله أعظم وفرجه أقرب ثق أن الأيام الجميلة قريبة جدا لا يفصلنا عنها إلا طريق عنوانه الصبر صباح الخير,positive
الشراب و الفساد يلقاولو لفلوس او ديما يبرو السرقة والفكة بالفقر الفقر عمرو مكان يخليك تسرق و تخطف متاع لعباد إلي يعمل هكة ميجي كان فاسد و هامل مهوش راجل,negative
الشرع حلل الزواج بأربع كنت قادر تتزوج زوجة ثانية لكن للأسف قانونكم يمنع الحلال ويسمح باتخاذ الخليلة,negative
الشركة المستغلة للطرقات السيارة عن طريق الإستخلاص péage هيا التي تتحمل المسؤلية كاملة و مطالبة بالتعويض لجميع السيارات و الشاحنات هيا المسؤولة على توفير نظافة و أمان الطريق السيارة بالمال الذي تجنيه من الإستخلاص هيا مجبرة على توفير كاميراوات مراقبة لتوفير الأمان من اللصوص و قطاع الطرق و المخربين و الإرهابيين الشركة المستغلة للطرقات السيارة هيا وحدها المسؤولة على هذي الكارثة,negative
الشركة هذي يحلوها و الأسطول المحتحت متاعها يعززو بيه أسطول النقل الريفي يطلعو رابحين دنيا و آخرة,negative
الشعب إلي يطبق و يساهم في الحجر الصحي و أنت شمدخلك,negative
الشعب التونسي العظيم الارهاب و الدينار طايح و البلاد عالحديدة والكلها موضوعها ولاد مفيدة تباا,negative
الشعب التونسي جعا ن في كرشه وانتم تصدرون المنتوج الى ليبيا نحنا أولا به يا فساد حسبي الله ونعم الوكيل فيكم,negative
الشعب التونسي خليط من القبصيون الوندال النوميديون الإغريق الرومان العثمانيون الحفصيون الحسينيون البربر الهلاليون الفنيقيون الأمازيغ العرب العاربة والمستعربه حفظ الله تونس و شعبها وسنة مليئة بالصحة و السلام لإخوتنا الأمازيغ,positive
الشعب التونسي شعب واعي و اختار مستقبل زاهر إن شاء الله,positive
الشعب التونسي فنيان هو مايرظاش يلمذ البلاستيك الرجال في تونس ما تخدامش من زمان النساء تخدم اكثرمن الرجال بصراح ۃ مافيش رجال في تونس,negative
الشعب التونسي كان ماقتلتوش الكرونا يقتل بعضو,negative
الشعب التونسي ما يعجبوش العجب,negative
الشعب التونسي متربي تحية ليهم,positive
الشعب التونسي يستحق كل خير و هذي البنت تستحق ألف حلقه عشان طعطي الشعب التونسي الغالي امل,positive
الشعب جيعان و هوما يهربو فاها لليبيا,negative
الشعب فايق بيكم الكل وتو نخرجو كم كيما خرج المخلوع,negative
الشعب معاك يا سيد الرئيس قيس سعيد,positive
الشعب هم من تصنع الديكتاتوريه وليس الحكام,negative
الشعب هو الروح بالنسبة لنا والدنا سلطان أبناؤك يناشدونك,negative
الشعب يبعبع,negative
الشعب يرفض معاهد الموسيقي لا احد يتكلم بلسان الشعب انا واحد من الشعب ابي معهد موسيقي,negative
الشعب يريد الجزء السادس,positive
الشعب يريد ايه أنا نحب الشعب يريد وبعد,negative
الشعب يريد,positive
الشعب يريد كما قلت يا قيس لكن انت و من كلفته ماذا تريدون من الشعب المتغرب الذي يتعرض للمضايقات والصعوبات والميز العنصري المتغرب الكادح سئم منكم و من طريقة تسييركم للبلاد و العباد نجحتم في اكراهنا لما تبقى من وطن اسمه تونس حذاري ثم حذاري تراجعوا قبل فوات الآوان يا قيس تونس تعج بالكفاءات ذنبهم الوحيد أنهم أدوا واجبهم واياديهم أنظف من وجوه من يحكم معك باسم الدين ماعون خدمة نحن ادرى بالاسلام منهم,negative
الشعب يغفق والمتحايلين والانتهازيين يمدوا في وجوهم بكل بهامة باش نفعونا,negative
الشعوب الكل تؤمن بالفعل كان التوانسة بمجرد خطاب من بو غلاب قالوا bravo علاش bravo هه,positive
الشكارة و البحر زوز فساد,negative
الشكارة و البحر,negative
الشكارة و البحر كمشة بهاليل,negative
الشكا و البكاء و العراء و القلاصن بالخرا هوش ناس عايشة كي الجرابع الصبر لله,negative
الشكر و التقدير للمدير وحارس المدرسة كذلك الذي قام بمجهود كبير في الابتكار و التنظيف حتى اصبحت المدرسة جاهزة في ابهى حلة لاستقبال تلاميذها و المربين,positive
الشكوى لله اصلا يسمنن,negative
الشلاكة تمشي كان باختها,negative
الشلاكة على الشلاكة تطيح,negative
الشلايك يجيبوا الشلايك,negative
الشنوة في ت نس قصوا البالة باش العمال ما يتكوا عليها فهموا تونس قبلنا,negative
الشهرة تليق بيك يا عبدلي,positive
الشوارع تمتلئ بمزيج من السرسجية مع الاندر ايدج,negative
الشيء الذي جذيني وشجعني لاقرأها هو تساءلي عن سبب انتشارها ومبيعها هنا في رام الله تحديدا رغم محدودية الكتب فيها والتوزيع ما سر قوة توزيعها وتسويقها ربما هو نفس سبب انتشار روايات احلام واشعار نزار حسنا الرواية بشكل عام أجرأ من الأولى لكنها لم تقدم ما هو جديد ثمة تكرار فيها أثير تجيد اللغة السلسة المتينة بلمستها الانثوية المنكسرة التي تعزف فيها على وترين وتر الانوثه والذكوره والتي تلامس فيه خيال واحلام الفتيات والفتيان وكيف هو حب الانثى الذي يغلب عليه التضحية والعطاء على عكس الرجل الذي لا يقدر هذا الحب وخائن له هذا الجدال والحوار الذي شغل ولا زال يشغل الانسان بمختلف اطيافه ويتعطش لكل ما هو جديد حوله ووتر المنح والحرمان الحب واللاحب تبرع أثير أيضا بكتابة الجملة المقفله المعبئه بالاحاسيس والمشاعر والتي يسهل نقلها واقتباسها ويتضح فكر وآراء أثير واضحا بقراءتها وفكر اصحابها كأوشو وغيره السال ــ المحور الاساسي للرواية هو عزيز فهل كان صوته في الرواية مقنعا وهل وصل صوت الرجل كفكر رجل ام جاء فكر الانوثه طاغ على صوته في الرواية مخرج المرأة تحب الرجل الذي يفهم الحب اكثر من حبها للرجل الذي يفهم النساء فالانثى تعرف الفرق بينهما جيدا والمرأة تخرج من الحب بارادة وايمان أقوى فلتبعدوا لغة الحب والانكسار والضعف والبكاء فيكفيها ما هي فيه من ضعف,negative
الشيء الوحيد الذي أجيد معرفته هو انني أحبك دائما,positive
الشي إلي ماشي ليبيا أحنا أولى بيه متصح الصدقة الا متتزازا اماليها,negative
الشيب و العيب في اعلام عار,negative
الشيب و العيب كان مشات تحجبت وسترت ما ستر ربي خير من العرا,negative
الشيب و العيب,negative
الشيب و العيب كنت تنجم تلطفها الكلمة كرمك الله,negative
الشيب و العيب ما عندي ما نقول,negative
الشيب و العيب مسكينة اروبا آش لمت خردة,negative
الشيب و العيب مفكر ماذا ايها,negative
الشيب و العيب هذا آش نجم نقلك إلي كيفك راهو يكون قدوة وتعبر على فخرك بموقف الممثل احمد موش تنقدو تعلم الرجله من احمد إلي في سن ابنك وكان المفروض انك تعلم موش تتعلم,negative
الشيب والعيب وبئس المصير,negative
الشيب و العيب ووقاحته لا تناسب عمره و الكلمة الى قالها وكان يبدى قاعد بحذا بنته يرضى يسمعها والان عرفنا ليش ما عادش يمثل لانه وقح,negative
الشيب و العيب يا حيفة,negative
الشيب و العيب يعطيها طرشيقة في رأسها عزوزة كبة محرومة مسكينة,negative
الشيب و لعيب,negative
الشيب ول عيب,negative
الشيخ الرهدان,negative
الشيخ ضهر وحش,positive
الشيخ عبد الفتاح مورو انت معلم و أحنا منك نتعلم,positive
الشيخ عبد الفتاح مورو علم و ثقافة و دين و أصالة ولازم احترامه وعيب نبيعو ونشرو في العلماء,positive
الشيخ عبد الفتاح مورو يمتاز بالفصاحة و سرعة البديهة و الوضوح في تصزيحاته,positive
الشيخ مثقف اكثر منك ياسمير,positive
الشيخ ممثل متمكن برافو,positive
الشيخ مورو فوح القعدة كيفما اتفوح قطرة الزهر القهوة,positive
الشيخ هنتلهم و كور باهم,positive
الشيطان اشب منو الخييت,negative
الشيطان يعدكم الفقر,negative
الشي من مآت ہ لا يستغرب,negative
الشينوي حار في العرب,negative
الشييخخ هبل هه,negative
الصادق النيهوم مفك إسلامي هذا هو أول شيء خطر بذهني وأنا أقرأ كتاب نقاش للصادق النيهوم الذي ما إن إنتهيت منه حتى تشك لت لد مقدمات واضحة لفكر النيهوم وإلى ماذا يرمي الحقيقة إن إستراتيجيات وحلول النيهوم العملية للخروج من المأزق الحضاري والفكري الذي نحن فيه دائما ما تنطلق من داخل النص والفهم الإسلامي وأبجديات المشروع الإسلامي فالنيهوم يحاول إطلاق فهم جديد للأيدولوجية الإسلامية من خلال تقديم رية جديدة للإسلام والقرآن رية جديدة تحاول أن تكون أكثر تنويرية وعمق أي خلق عد فلسفي للإسلام والقرآن تحديدا وهو ما حاول فعله مفكري عصر النهضة وأولهم إيراسموس الذي حاول وضع تصو وقرآءة جديدة للإنجيل تبعده عن التطر والغلو والتكفير ووضع بعد فلسفي له لتحويله من دين طقوس وعبادات إلى دين إنساني وهي خطوة كانت مهمة للتدرج في أنسنة عصر التنوير قبل أن يأتي اللاحقون ويضعوا فلسفاتهم الإنسانية المجر دة إذن قلنا بأن النيهوم في كتابه نقاش يفعل ما يفعل أي شيخ دين تقليدي وبنفس طريقة الإسقاط التقليدية أي أنه يتحد بما يريد ثم يطع مها بآيات قرآنية كأنها تدعم هذه الفكرة ومع أن الكلام والآيات رب ما تكون منفصلة على أكثر من سياق لكنه يصر على إسقاط كل كلماته على آيات قرآنية لإضفاء التأكيد الرب اني على هذه الكلمات وهو ما يذكرني بأسلوب سيد قطب في كتبه نفس الطريقة ونفس الديناميكية وإن إختلفت الرسالة بالطبع بين فكر متشدد وفكر متنو وملخص ما يريد إيصاله النيهوم في الفصل الأول من كتابه نقاش هو أن المعنى القرآني والفلسفة القرآنية لمعنى الحياة والموت لا تعنى الحياة والموت الطبيعيين بل قصد بها الحياة النمو الفكري التطور الفكري والموت يقصد به الجمود والموت العقلي ومن داخل هذه النظرية ينطلق النيهوم في تفسير وفك رموز العديد من المعاني القرآنية فالصنم في القرآن يقصد به الجمود الفكري وعبادته يقصد بها عبادة التخلف والكفر ليس هو عدم الإيمان بالله بل هو عمل موجه ضد التطور الإنساني أما عبودية الله فالإنسان ليس مخيرا فيها لأن عبودية الله تعني النمو والتطور الإنساني حتى مناسك الذبح يفسرها النيهوم بأنها تفضيل نموذج التطور الفكري على نموذج التكاثر لدى الحيوان ولكن يبقى السال الأهم هل يحم النيهوم القرآن أكثر مما يتحمل ألا يمكن أن يكون القرآن لا يعني كل هذه المعاني ببساطة وأن الكفر يعني الكفر والإيمان يعني الإيمان والعبودية تعني العبودية والصنم يعني تلك القطعة الحجرية التي على شكل إنسان إن النيهوم مفك إسلامي يصر على أن ينطلق من الحل الإسلامي ليعالج كل القضايا فالجامع هو ديمقراطيتنا والصلاة هي رياضتنا وجلسات العلاج النفسي لنا والتنوير والثقافة والتحرر هي مرتكزات وأهداف إسلامية والتعليم والقوانين لابد جميعها أن تنطلق من منطلق شرعي إذن فهو ينكر أي إجتهاد إنساني خارج هذا الإطار بل يحث على توجيه الإجتهاد الإنساني في داخل الشريعة الإسلامية نفسها وهو بذلك يعزز تجديد الفكر الإسلامي ودمجه في الحياة الدنيوية لا فصله عنها وفي نهاية الكتاب يكد لنا النيهوم على سعيه لدمج المنهج الإسلامي داخل الحياة الدنيوية لا فصلها فتجده يقدم مجموعة من الحلول لتطبيق هذا فقد أقترح توزيع مناهج كلية الشريعة على كلية الحقوق وكلية التربية واعتماد ثقافة رجل القانون والمدر كثقافة إسلامية مهلة للوعظ أيضا إقترح مجلس إفتاء بدل المفتي به خبراء إجتماعيين وعلماء وتسخير المسجد للتعليم وليكون مركزا للخدمة الإجتماعية وهو بذلك يقد نموذج لدولة إسلامية معاصرة لم يسبق لها مثيل تعتمد في آلياتها على دمج الآليات الإسلامية داخل مسسات الدولة الحديثة تم نشر هذه القرآءة في جريدة الكاف وتجدونها بشكل كامل على هذا الرابط,negative
الصافي السعيد هو الأجدر و الأحق بالرئاسة,positive
الصافي خيار الشعب ان شاء الله ثنين و عشرين,positive
الصافي سعيد apte قيس سعيد apte سيف مخلوف apte لكن مش مرا هذي حجتنا بيك في المرة الجاية لكن رسالتك وصلت سعيد العيادي inapte انت وزير ومقديت تعمل شيء تقييم النخبة الخاصة التونسية لهذه المناظرات ليست سيئة رغم انه يوجد الكثير من الاخلات انصح الشعب بان يأمن هو بنفسه انتخاباته,positive
الصافي سعيد votiw,positive
الصافي سعيد أذكى سياسي تونسي,positive
الصافي سعيد أكثر إنسان فاهم المسرحية في تونس تعجبني صراحته و مواجاهاته,positive
الصافي سعيد أكثر شخصيه تونسيه تخرج في الاعلام و تقول حقائق وهو ذكي جدا و كلامه حلو و فيه نكت بحيث أحنا نحبوه و نحترموه أتمنى أن يتحفنا بكتاب ينشر فيه حقائق المافيا السياسيه و الماليه في العالم و في تونس خاصة,positive
الصافي سعيد أكيد حلقة قوية,positive
الصافي سعيد إنسان نرجسي متعجرف صليط اللسان يحسب نفسه المثقف الوحيد في تونس لا يقبل الرأي الآخر ويعتقد أنه الوحيد الذي على صواب بصراحة أنا أراه مشروع لديكتاتور متسلط لا يقيم وزنا للأخرين,negative
الصافي سعيد اقوى سياسي فالعالم,positive
الصافي سعيد الحب كلو,positive
الصافي سعيد انسان عصبي و مغرور لا يصلح لان يكون قائدا,negative
الصافي سعيد تتكلم ياسر وبرنامجك ديما وابدا جنوب امريك وأفريقيا هذا الكل تعرف أما الناس الآخرين مايعرفوس حتى شيئا و العياط و الزياط وما تخلي الناس يتحاور و معاك وما تحبش التوانسة في الخارج والى حد الآن لم ططلب السماح مننا وليس لك حتى شيئا كان الحديث الفاشي وما تعمل حتى شيئا إلا الحديث الفارغ ودائما وابدا ليس لك معرفة بالدستور وتقول إلي انت مختص في أفريقيا فاش مختص كان في العياط وتتهم في الراجل مجرم بالفارغ هو عطاء الرأي متاعو وانت من المحتمل تاخذ بالرأي الآخر أما ياسي الصافي سعيد لن ولم تكون رئيسا لتونس أما من الممكن أن تكون كاتب كتب بس,negative
الصافي سعيد ثنين و عشرين الرجل المثالي لقيادة البلد,positive
الصافي سعيد ثورة في الكلاميات فقط بدليل انه مناصر من الدرجة الاولي للقذافي الذي اشبع بلده بالخطابات الثائره و لم يبني بالمليارات التي تملكها ليبيا طوال أربعة و أربعين سنه لم يبني بها حجرا واحدا و هذا الشخص يتبجح بحبه لهذا الدكتاتور الفاشل,negative
الصافي سعيد رئيس الجمهورية,positive
الصافي سعيد رجل بأتم معنا الكلمة الحمد لله مازال عنا رجال يقولوا في كلمة الحق,positive
الصافي سعيد صحيح أنه شخص ذكي جدا ولبق وعنده روح النكتة ومثقف و يصلح أنوا يكون ناقد سياسي لكن من رأي لا يصلح أن يكون في منصب سياسي,positive
الصافي سعيد قمة في الروعة يجب على شعب تونس كاملا أنتخابه فهو الورقة الأخيرة فكونو شعب واعي من فضلكم,positive
الصافي سعيد,positive
الصافي سعيد متالق كي العادة,positive
الصافي سعيد مجنس هو وعائلته كلهم عندهم الجنسيه الفرنسيه و أولاده عايشين لبره عميل قطري بجداره,negative
الصافي سعيد مشروع ديكتاتور,negative
الصافي سعيد هو الحل بدون منازع,positive
الصافي سعيد و قيس السعيد و الله هوما لحل لتونس ان شاءالله نشوفو واحد منهم رئيس,positive
الصافي سعيد و قيس سعيد و المرايحي ناس تحسها تحب تخدم لها البلاد لكن للاسف تلقى الشعب التونسي في الانتخابات مرشح يوسف الشاهد اللقيط الفرنسي خاطر عينيه زرق و ابيض ولا تلقاهم انتخبوا بعير موسى خاطر يتحسروا على زمن بن على او انهم انتخبوا الشيخ مورو مع احتراماتي ليه في شخو لكنه عمرو ما يكون رئيس ذو هيبة يا ناري عليك يا بلادي مرحمك حد و شعبك واعي لكن عجبتو عيشت الفساد و الطبقية و الخوصصة و المواطن الكادح مشا في العفس و الله المستعان,negative
الصافي سعيد يا معلم,positive
الصافي سعيد يبهبر وعروبي يخوف سيدهم يوسف برقماتي ذكي وواقعي الكلهم كلام وبره ما يدروا على شيء,negative
الصافي كل نحبوه,positive
الصافي ل ه و ثنين و ثلاثين مياة ك رءيس دولة,positive
الصافي مشروعك فاشل لا القومية الفاشلة,negative
الصافي و معز حسن هم من تركو البصيص من الامل في ما تبقا في البلاد,positive
الصاقط يعرف الصاقط تفووه,negative
الصباح لا يتغير ولكن كل يوم يأتي بشكل أجمل,positive
الصباح ما تلقاناش خاطر راقدين هه تفووه عليكم واحد واحد ريحة الرجولية ما تكسابوهاش قدام الرجاله الصحاح تبولو على رواحكم برو أرقدوو مسهلها الرجال و شقاقين الظلمة,negative
الصببرر يااربي يزيه هانا حكى سيبوناا راهو فددناا,negative
الصبح في طلتك تتشكل الوانه يا ملون الكون في عيني و وجداني,positive
الصبر حسناء تمرمدت لين ماعادش,positive
الصبر صفة جيده لكن سيئه جدا ل المشتاقين,negative
الصبر كان البومة واختها تي سبق الخير,positive
الصبر مفتاح الفرج,positive
الصبر موحشها الدنيا ربي يزيح عنا الغمه عن قريب ان شاء الله,positive
